Item_Identifier,Item_Weight,Item_Visibility,Item_MRP,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Outlet_Age,Item_Fat_Content_NA,Item_Fat_Content_Regular,Item_Type_Breads,Item_Type_Breakfast,Item_Type_Canned,Item_Type_Dairy,Item_Type_Frozen Foods,Item_Type_Fruits and Vegetables,Item_Type_Hard Drinks,Item_Type_Health and Hygiene,Item_Type_Household,Item_Type_Meat,Item_Type_Others,Item_Type_Seafood,Item_Type_Snack Foods,Item_Type_Soft Drinks,Item_Type_Starchy Foods,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3
559,5.695,0.065272284,256.1646,5,1,2,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
86,14.15,0.183472595,82.0276,6,2,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1403,17.7,0.08918772,128.9678,4,2,0,40,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
309,10.395,0.030281543,116.3176,3,1,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1318,17.0,0.211306673,125.1362,0,2,2,27,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1119,15.85,0.061190964,47.1744,9,1,0,26,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1240,10.195,0.107307677,149.8076,1,0,2,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
219,11.6,0.067441726,57.4272,4,2,0,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,6.57,0.066338717,261.4278,3,1,2,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
34,8.43,0.0472982015,195.3768,2,2,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1383,7.39,0.120524922,142.247,7,2,1,23,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
198,16.0,0.061192211,224.1404,2,2,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1128,13.1,0.075056542,76.0354,9,1,0,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1396,11.5,0.017556795,129.9626,5,1,2,40,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
460,13.5,0.129077455,95.2068,7,2,1,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
398,20.6,0.047896393,185.8556,1,0,2,38,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
750,15.2,0.021240491,216.9824,9,1,0,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1188,6.38,0.031743707,179.1344,5,1,2,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
129,5.88,0.003612411,154.1998,2,2,1,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
78,6.03,0.022796178,178.1028,3,1,2,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1169,17.6,0.133279499,112.6202,4,2,0,40,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1511,18.85,0.016132592,130.2626,9,1,0,26,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1354,7.68,0.152429537,85.5224,1,0,2,38,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1450,15.35,0.035348491,124.673,2,2,1,18,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1227,13.1,0.020903193,119.2782,9,1,0,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1466,10.1,0.054853377,198.6084,3,1,2,16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1119,15.85,0.106971167,44.7744,4,2,0,40,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
783,12.65,0.035482562,231.401,7,2,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
249,14.6,0.042923071,109.8254,1,0,2,38,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
805,11.1,0.036174285,176.0712,3,1,2,16,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
472,12.35,0.033597374,197.2426,5,1,2,40,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
794,8.63,0.028320655,172.5422,9,1,0,26,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1367,9.6,0.038984306499999996,163.9184,6,2,1,21,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
82,19.6,0.056744064,55.6614,0,2,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,19.35,0.039990314,165.0868,9,1,0,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
168,14.0,0.030155224,214.7192,7,2,1,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
356,12.15,0.062541552,34.3532,3,1,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1214,8.195,0.031403441,93.8462,8,2,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
789,8.325,0.029845243,41.6138,7,2,1,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
205,7.475,0.149125615,241.6854,3,1,2,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
221,19.0,0.170382726,45.2718,4,2,0,40,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52,6.385,0.083768522,109.8596,1,0,2,38,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1024,7.645,0.116793684,41.0112,4,2,0,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
495,18.5,0.062205112,148.3418,1,0,2,38,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
659,11.5,0.0463847,118.9124,2,2,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1392,7.93,0.071425647,45.9086,3,1,2,16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
59,16.2,0.033929133,154.3972,4,2,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
160,13.65,0.036033639,183.7924,7,2,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
634,12.35,0.158337479,157.9946,1,0,2,38,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
168,14.0,0.030140981,216.0192,9,1,0,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1557,9.6,0.024515221,189.2214,9,1,0,26,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1100,14.0,0.105125569,143.2812,6,2,1,21,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
910,8.89,0.00547348,100.5016,6,2,1,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
651,16.85,0.133385398,109.8544,0,2,2,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1312,20.7,0.047098175,75.5354,4,2,0,40,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
876,7.05,0.055548003,225.3088,6,2,1,21,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
591,17.1,0.128614205,111.6886,9,1,0,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1127,7.725,0.047551568,249.1092,5,1,2,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
836,19.7,0.066879757,174.437,1,0,2,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1040,16.1,0.160379061,33.6558,3,1,2,16,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1256,11.3,0.054861393,96.9094,2,2,1,18,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
307,6.035,0.141542481,153.1998,7,2,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
331,17.6,0.053397642,46.706,3,1,2,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1323,6.675,0.021710275,34.9874,7,2,1,23,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
976,15.5,0.075688032,262.9568,1,0,2,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1232,9.395,0.045340279,85.025,9,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
496,16.1,0.100149459,78.4328,1,0,2,38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
462,15.0,0.162348584,185.9266,2,2,1,18,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
354,9.6,0.036341539,142.9154,9,1,0,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
100,14.1,0.087920675,228.5668,1,0,2,38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1160,11.5,0.042087749,192.682,7,2,1,23,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
134,12.1,0.016921927,178.366,2,2,1,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
933,7.42,0.020423549,249.0092,9,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1183,15.1,0.173833129,196.511,7,2,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
405,17.35,0.256152243,151.005,4,2,0,40,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
914,9.285,0.021002641,161.1578,6,2,1,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
164,7.855,0.057292529,220.1482,3,1,2,16,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1180,18.35,0.091780142,182.5266,5,1,2,40,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
368,12.85,0.033220169,196.6768,8,2,0,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
478,13.8,0.141234932,263.7884,1,0,2,38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
267,15.0,0.19899855,226.5694,0,2,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
583,10.8,0.049709624,246.8144,6,2,1,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
360,14.3,0.065153295,88.4856,1,0,2,38,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
655,9.8,0.015087112,250.1408,6,2,1,21,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
414,11.5,0.037782943,106.6254,2,2,1,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
188,9.21,0.008782561,119.8414,7,2,1,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1343,8.645,0.142728113,95.141,5,1,2,40,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1426,10.0,0.073493831,118.344,9,1,0,26,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
575,18.5,0.025907416,87.7172,2,2,1,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
284,20.6,0.046280998,177.4344,2,2,1,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1335,9.3,0.044624064,245.4802,1,0,2,38,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1272,11.395,0.009898492,48.8034,7,2,1,23,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
93,11.8,0.189689886,184.3924,0,2,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
131,8.01,0.070189131,37.9532,1,0,2,38,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
267,15.0,0.119374946,229.3694,3,1,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
682,13.35,0.065215312,93.4804,3,1,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
842,15.1,0.095635061,130.7942,5,1,2,40,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
894,6.67,0.216107535,86.8514,4,2,0,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
114,10.5,0.048009081,157.0946,6,2,1,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
790,21.25,0.019533098,120.4756,2,2,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1196,17.0,0.026568875,142.047,8,2,0,28,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
896,9.3,0.111127966,63.1826,1,0,2,38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25,15.7,0.03723211,183.1634,8,2,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
140,15.75,0.140603316,252.8382,8,2,0,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1545,16.75,0.075368868,35.2532,5,1,2,40,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
866,14.5,0.063962842,263.1594,9,1,0,26,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
639,11.65,0.102830104,172.6422,4,2,0,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1348,18.75,0.01031535,208.4954,5,1,2,40,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
167,7.1,0.110633958,173.808,2,2,1,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1192,14.5,0.0567060255,159.3262,6,2,1,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1050,17.35,0.014721579,73.1038,7,2,1,23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1521,18.0,0.019465205,128.6994,3,1,2,16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
676,6.615,0.091895319,248.6408,1,0,2,38,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
782,5.695,0.118535581,256.3988,4,2,0,40,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,11.5,0.037646623,107.5254,7,2,1,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1408,19.1,0.092060694,183.7608,9,1,0,26,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1203,18.6,0.04765803,188.3898,5,1,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
876,7.05,0.05587277,222.1088,2,2,1,18,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1272,11.395,0.017295906,47.1034,4,2,0,40,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1414,16.35,0.02844314,98.141,0,2,2,27,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1092,18.35,0.094296835,84.3882,8,2,0,28,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1474,9.105,0.064410783,33.39,0,2,2,27,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
993,7.63,0.134684292,47.0402,6,2,1,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
662,17.5,0.029299175,140.318,4,2,0,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
311,11.15,0.210021713,44.2744,4,2,0,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,7.55,0.027224917,152.934,7,2,1,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1411,13.1,0.021184746,189.553,4,2,0,40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1433,5.5,0.047059016,100.1016,1,0,2,38,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
931,7.59,0.14526636,172.908,9,1,0,26,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
104,9.5,0.041851461,31.49,1,0,2,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
128,6.11,0.152262171,44.4086,7,2,1,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1151,5.655,0.085757338,164.75,2,2,1,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
879,7.285,0.049954435,156.5288,6,2,1,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1365,10.65,0.048762383,165.2526,9,1,0,26,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
702,17.7,0.053523765,46.8034,2,2,1,18,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
450,12.8,0.075996742,97.141,1,0,2,38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1555,19.85,0.036091881,126.1704,3,1,2,16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
599,15.7,0.204984538,111.0544,0,2,2,27,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
264,15.6,0.173573164,114.4518,2,2,1,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
818,9.8,0.056339618,84.2908,1,0,2,38,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1435,19.5,0.014262413,57.1614,1,0,2,38,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
71,16.2,0.03338006,74.0696,8,2,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1194,17.6,0.016024651,44.0402,6,2,1,21,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
180,13.6,0.11830085,196.2136,2,2,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1379,18.85,0.167552202,193.1136,6,2,1,21,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
615,15.1,0.067181098,258.8304,9,1,0,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1448,17.35,0.043707346499999994,79.2618,3,1,2,16,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1234,15.7,0.066987656,169.879,4,2,0,40,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,20.7,0.021431134,157.0288,8,2,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
795,13.5,0.068256316,60.9562,2,2,1,18,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1366,11.0,0.0840539905,40.348,4,2,0,40,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
722,9.6,0.014143673,187.3872,5,1,2,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1108,13.1,0.075563757,168.1158,6,2,1,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
295,12.15,0.018439138,254.7698,9,1,0,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
988,16.7,0.074620291,120.1782,4,2,0,40,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1120,19.6,0.041370245,46.2376,5,1,2,40,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
449,12.0,0.020312314,98.1042,5,1,2,40,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
532,17.75,0.128532558,34.2216,4,2,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1161,15.1,0.055195461,216.1166,6,2,1,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
821,16.7,0.022065676,110.5886,8,2,0,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1451,14.65,0.011212719,55.6614,7,2,1,23,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
940,13.3,0.063925726,151.8708,2,2,1,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1353,20.1,0.034848629,118.6782,2,2,1,18,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
360,14.3,0.049520593,89.8856,3,1,2,16,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
933,7.42,0.02050719,249.7092,2,2,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
554,9.8,0.025960174,214.885,5,1,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
90,9.5,0.085020342,188.7872,1,0,2,38,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
447,7.075,0.097660814,141.8128,0,2,2,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010,7.56,0.111654545,157.063,4,2,0,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
572,7.96,0.051038045,160.7894,2,2,1,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
89,6.135,0.115265695,160.5236,7,2,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
249,14.6,0.043133816,109.7254,3,1,2,16,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1149,14.3,0.049676157,212.4586,8,2,0,28,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1548,8.43,0.176834351,172.1422,5,1,2,40,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
316,7.76,0.103918113,100.67,4,2,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1076,8.315,0.035644325,147.1444,7,2,1,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26,10.1,0.279783532,241.8512,0,2,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
930,9.895,0.048738014,262.1278,9,1,0,26,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
246,11.5,0.020686161,85.054,2,2,1,18,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
574,18.25,0.079342006,226.0062,9,1,0,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
886,4.635,0.140889111,127.0994,8,2,0,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
495,18.5,0.062245149,145.8418,6,2,1,21,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
413,5.365,0.140811559,173.5764,3,1,2,16,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1398,6.095,0.08152738,140.3154,3,1,2,16,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1547,20.0,0.058198141,110.4544,5,1,2,40,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1210,16.75,0.081446638,257.0988,9,1,0,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
790,21.25,0.019462623,120.8756,7,2,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1296,16.0,0.072317217,230.2668,5,1,2,40,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1023,12.1,0.020684919,148.5734,2,2,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
480,15.1,0.087604871,242.2512,0,2,2,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1204,8.6,0.048857925,131.531,9,1,0,26,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
72,17.6,0.041681059,164.2526,9,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1380,15.35,0.015676231,144.047,8,2,0,28,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
79,8.26,0.034397781,115.7834,6,2,1,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1287,6.57,0.096880574,191.482,8,2,0,28,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
868,11.6,0.017817285,177.0686,3,1,2,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1141,20.35,0.014909465,232.3958,2,2,1,18,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1388,12.15,0.0435300235,254.904,8,2,0,28,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1080,17.35,0.041439718,93.7804,1,0,2,38,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
957,7.0,0.151405587,107.728,8,2,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1077,8.5,0.097803261,50.5324,1,0,2,38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1328,20.2,0.196659953,125.8046,4,2,0,40,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
244,14.5,0.041313203,42.0454,9,1,0,26,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
880,9.195,0.130657442,106.4596,0,2,2,27,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
893,17.75,0.029700018,140.3838,9,1,0,26,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
322,8.775,0.04926717,111.3228,9,1,0,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
624,16.7,0.070312473,189.6214,2,2,1,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
963,15.2,0.019064377,238.2248,9,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
636,20.5,0.020605032,91.083,8,2,0,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
